url,name,MaSanPham,author,NXB,NgayPhatHanh,kichthuoc,sotrang,gioithieu,giatien
http://nhanam.com.vn/sach/16749/nghe-thuat-tu-duy-ranh-mach,Nghệ thuật tư duy rành mạch,8935235219885,Rolf Dobelli,Thế Giới,Ngày phát hành: 28-12-2018,"Kích thước: 14 x 20,5 cm",Số trang: 447,"Mọi người đều mắc sai lầm. Những sai lầm trong việc ra quyết định đều bắt nguồn từ các lỗi tư duy tưởng như đơn giản, nhưng dần dà chúng tích tụ thành những thành kiến khó bỏ. Vậy mà hiếm khi chúng ta nhận ra điều đó, nên sai lầm cứ nối tiếp sai lầm, dẫn đến bao hối tiếc vì những quyết định không đúng cho cuộc đời mình: Cứ mãi đeo bám một công việc dù biết trước chẳng thu được lợi lộc gì; cho rằng một dự án thành công suôn sẻ là do tài năng và trí lực, còn thất bại do ngoại cảnh khách quan; bán cổ phiếu lúc đã quá trễ, hoặc bán quá sớm… Và đó chỉ là một vài trong số hàng loạt các sai lầm “cơ bản” được Dobelli mổ xẻ phân tích qua 99 chương sách ngắn gọn, súc tích với những ví dụ minh họa thiết thực giúp ta có thể nhận diện và né tránh chúng. Đơn giản, rõ ràng và toàn diện một cách đáng  ngạc nhiên, cuốn cẩm nang nhất định phải có này có thể thay đổi mãi mãi cách ta suy nghĩ, giúp ta quyết định sáng suốt hơn mỗi ngày ở bất cứ đâu,  trong bất cứ tình huống nào.",118.000đ
http://nhanam.com.vn/sach/10499/hieu-nghe-nghiep-tuong-lai,Hiểu nghề nghiệp tương lai,8935235215153,Azumo Sonoko,Lao động,Ngày phát hành: 23-04-2018,Kích thước: 18x22cm,Số trang: 195,"Bạn thường thấy những nghề nào quanh mình? Thầy cô ở trường, cô chú ở công ty, bác tài xe buýt hay chú lái tàu điện… Nào, giờ bạn thử nghĩ tiếp đến những nghề xa xôi hơn, những cầu thủ bóng đá đại diện cho đất nước đi thi đấu ở nước ngoài, nghệ sĩ trên tivi, phi hành gia… Ngoài ra, còn rất, rất nhiều các công việc khác trên thế giới này.",148.000đ
http://nhanam.com.vn/sach/10497/neu-thi,Nếu... thì,8935235215962,Randall Munroe,Lao động,Ngày phát hành: 23-04-2018,Kích thước: 17x23cm,Số trang: 384,,129.000đ
http://nhanam.com.vn/sach/10498/boi-loi-nhu-kinh-ngu,Bơi lội như kình ngư,8935235215665,Iwamoto Kenichi,Lao động,Ngày phát hành: 23-04-2018,Kích thước: 18x22cm,Số trang: 178,"Quyển sách này dành cho những ai sợ nước hay chưa biết bơi. Bơi lội là môn thể thao đòi hỏi nhiều công sức để luyện tập cho nhuần nhuyễn, cũng như đi xe đạp vậy. Em có còn nhớ cảm giác xúc động khi lần đầu tiên trèo lên chiếc xe? Hay cảm giác vui sướng khi tự đạp xe chạy băng băng? Thế nhưng những ngày đầu ai cũng phải nhờ người khác giúp, và tập đi tập lại biết bao nhiêu lần mới đạp được, phải không!",142.000đ
http://nhanam.com.vn/sach/10524/bat-chuoc-de-thanh-cong,Bắt chước để thành công,8935235216501,Tachikawa Mitsuaki,Thế Giới,Ngày phát hành: 17-05-2018,"Kích thước: 14 x 20,5 cm",Số trang: 248,"Tachikawa Mitsuaki không ngại tiết lộ bí quyết thành công của ông, đó chính là bắt chước. Con người vốn là loài động vật dễ bị ảnh hưởng, dù muốn hay không cũng đang chịu ảnh hưởng từ môi trường và những người xung quanh, đây cũng chính là việc nhân loại thích ứng với môi trường để sinh tồn và phát triển. Nói cách khác, bắt chước cũng chính là học hỏi.",96.000đ
http://nhanam.com.vn/sach/7302/tam-ly-chien-trong-ban-le,Tâm lý chiến trong bán lẻ ,8935235213869,Toshifumi Suzuki,Tri Thức,Ngày phát hành: 25-09-2017,"Kích thước: 14 x 20,5 ",Số trang: 305,"Từ một người không có chút kiến thức nào trong ngành bán lẻ, không có kỹ năng đặc biệt hay một chứng chỉ cụ thể nào, thậm chí còn không có cảm xúc về các con số khi bán hàng, Toshifumi Suzuki đã đưa 7-Eleven trở thành đế chế bán lẻ được mệnh danh là chuỗi cửa hàng tiện lợi “đáng sợ” nhất trên thế giới, khi cứ hai giờ đồng hồ trôi qua lại có một cửa hàng mọc lên.",93.000đ
http://nhanam.com.vn/sach/9379/nang-bach-tuyet-va-bay-chu-lun---truyen-tranh,Nàng bạch tuyết và bảy chú lùn - Truyện tranh ghép hình,8935235214415,Bồ Câu,Hội nhà văn,Ngày phát hành: 13-12-2017,"Kích thước: 17 x 16,2 cm",Số trang: 20,Tranh ghép hình được ưa chuộng nhất nước Ý ,60.000đ
http://nhanam.com.vn/sach/7342/nuoi-con-kheo-cham-con-nhan,"Nuôi con khéo, chăm con nhàn",8935235214194,Rory (Joon Hee Kim),Thế Giới,Ngày phát hành: 14-11-2017,Kích thước: 15x24cm,Số trang: 393,"Nuôi con có phải là một việc dễ dàng? Tiếng khóc giữa đêm của con có bao giờ là niềm vui với các bà mẹ? Tại sao càng dỗ con ngủ, con càng khóc. Bế con cả đêm trên tay mà con vẫn ngủ không yên. Giờ ngủ. Con không ngủ. Giờ ăn. Con không ăn. Người cha người mẹ phải làm gì đây?",116.000đ
http://nhanam.com.vn/sach/10384/thuong-nho-thoi-bao-cap,Thương nhớ thời bao cấp,8935235214880,Thành Phong,Hội nhà văn,Ngày phát hành: 27-01-2018,Kích thước: 17x20.5cm,Số trang: 251,,150.000đ
http://nhanam.com.vn/sach/10386/de-an-khong-phai-ban-khoan,Để ăn không phải băn khoăn,8935235215115,Nguyễn Bích Hiền,Thế Giới,Ngày phát hành: 24-01-2018,"Kích thước: 14 x 20,5 ",Số trang: 267,"“Độc giả sợ thực phẩm gây ung thư. Còn tôi, tôi hãi truyền thông về an toàn thực phẩm.”",80.000đ
http://nhanam.com.vn/sach/10364/an-toan-khi-online,An toàn khi online,8935235215061,Louie Stowell.,Thế Giới,Ngày phát hành: 10-01-2018,Kích thước: 14x20.5cm,Số trang: 144,"Tuần này bạn đã check in ở bao nhiêu quán? Đã selfie bao nhiêu lần? Lần cuối bạn vào WC mà không mang theo smartphone là từ bao giờ? Nếu bạn thấy cả nguồn sống bỗng chốc thu bé lại vừa bằng một màn hình thì bạn không cô đơn đâu. Internet đã chạm đến mọi ngóc ngách trong cuộc sống của chúng ta. Thế giới đó thật kỳ diệu với nguồn tri thức bất tận, và muôn màu vẻ cuộc sống đang hiện lên từng giây từng phút. Nhưng còn những mặt trái của nó, những những mê cung tăm tối đầy cạm bẫy với đủ loại quái thú, nào spammer, nào troll, hay cả những kẻ ấu dâm đáng sợ?",49.000đ
http://nhanam.com.vn/sach/10437/thuong-nho-thoi-bao-cap-ban-dac-biet,Thương nhớ thời bao cấp( Bản đặc biệt),8935235215511,Thành Phong,Hội nhà văn,Ngày phát hành: 12-03-2018,Kích thước: 17x20.5 cm,Số trang: 256,,
http://nhanam.com.vn/sach/10472/hoi-bac-si-nhi-dong-giai-dap-thac-mac-cua-cha,Hỏi bác sĩ nhi đồng: Giải đáp thắc mắc của cha mẹ về bệnh con nít,8935235215948,Bác sĩ Trương Hữu Khanh,Thế Giới,Ngày phát hành: 27-03-2018,"Kích thước: 14 x 20,5 cm",Số trang: 288,"Gần một đời nghề làm việc với trẻ em, gần một đời nghề tiếp xúc với bệnh nhi, làm việc tại Khoa Nhiễm - Thần kinh của Bệnh viện Nhi Đồng 1, nơi “đầu sóng ngọn gió” về dịch bệnh, Bác sĩ Trương Hữu Khanh thấu hiểu những khó khăn, lo lắng và nhiều vấn đề cha mẹ các bé quan tâm và hỏi han trong quá trình chăm sóc con cái. Với mong muốn chia sẻ, giải thích những khúc mắc của  cha mẹ các bé, bác sĩ đã mở fanpage ",79.000đ
http://nhanam.com.vn/sach/10475/lich-su-cac-loai-vu-khi-danh-cho-thanh-thieu,Lịch sử các loại vũ khí dành cho thanh thiếu niên,8935235215313,Will Fowler,Thế Giới,Ngày phát hành: 30-03-2018,Kích thước: 20.5x28cm,Số trang: 130,Mời các bạn cùng tham gia chuyến du hành khám phá về lịch sử các loại vũ khí tự cổ chí kim.,179.000đ
http://nhanam.com.vn/sach/10489/song-theo-cung-hoang-dao,Sống theo cung hoàng đạo,8935235215740,Hazel Dixon - Cooper,Lao động,Ngày phát hành: 11-04-2018,"Kích thước: 14 x 20,5 cm",Số trang: 292,"Đã đến lúc quên đi những cuốn sách chiêm tinh học truyền thống tụng ca Nhân Mã quảng giao, Sư Tử nồng nhiệt, Ma Kết tài ba, Song Ngư ngọt ngào, vân vân và mây mây. Thay vào đó, hãy bước vào những góc khuất hun hút của lòng người, nơi ta được chỉ cho thấy Bạch Dương, Sư Tử và Nhân Mã ích kỷ ra sao, Ma Kết, Kim Ngưu và Xử Nữ tính toán thế nào, Bảo Bình, Song Tử và Thiên Bình ba phải dường bao, còn Cự Giải, Bọ Cạp và Song Ngư đúng là những ông hoàng bà chúa lâm li kỳ cục…",86.000đ
http://nhanam.com.vn/sach/10463/ke-chuyen-ruou-vang,Kể chuyện rượu vang,8935235215702,Nguyễn Ngọc Khánh Chi,Thế Giới,Ngày phát hành: 24-03-2018,Kích thước: 16 x 24 cm,Số trang: 268,“,136.000đ
http://nhanam.com.vn/sach/11549/bi-mat-sang-che-cua-honda,Bí mật sáng chế của Honda,8935235217232,Kobayashi Saburo,Tri Thức,Ngày phát hành: 25-06-2018,Kích thước: 14x20.5 cm,Số trang: 296,"Với kinh nghiệm 16 năm làm việc liên tiếp tại Trung tâm Nghiên cứu Kỹ thuật Honda, Kobayashi Saburo đã chia sẻ với bạn đọc con đường hiện thực hóa sản phẩm túi khí của mình, từ khi là ý tưởng cho tới khi được thương mại hóa vào năm 1987.",114.000đ
http://nhanam.com.vn/sach/11546/thu-thi-kien-thuc-lop-1,Thủ thỉ kiến thức lớp 1,8935235216617,Mitsuharu Ohyama,Thế Giới,Ngày phát hành: 21-06-2018,Kích thước: 15x20.5 cm,Số trang: 168,Mẹ ơi vì sao con bị cảm cúm?,69.000đ
http://nhanam.com.vn/sach/10502/giau-co-nhu-mot-cach-song,Giàu có như một cách sống,8935235215726,Lisa Nichols,Tri Thức,Ngày phát hành: 23-04-2018,Kích thước: 15 x 24 cm ,Số trang: 340,,116.000đ
http://nhanam.com.vn/sach/7250/nam-ky-danh-nhan,Nam kỳ danh nhân,8935235213586,Đào Văn Hội,Tri Thức,Ngày phát hành: 25-08-2017,"Kích thước: 14 x 20,5 ",Số trang: 395," của Đào Văn Hội có thể xem là cuốn sách quốc ngữ đầu tiên viết về danh nhân Nam bộ. Các văn nhân võ tướng, từ “Gia Định tam hùng” đến “Gia Định tam thi gia”, cùng bao nhiêu bậc tao nhân mặc khách, anh hùng hào kiệt đã hòa máu và nước mắt vào đất Nam kỳ để làm nên một lịch sử khổ nhục nhưng vinh quang. Tác giả đã tái hiện lại lịch sử đất Nam kỳ mấy trăm năm qua vừa xa xăm vừa gẫn gũi, phủ dưới những sử liệu chân thực cùng những giai thoại thấm đẫm màu sắc huyền ảo. Viết sách này, tác giả mong gửi gắm một tâm niệm giản dị: “... mong sao người Nam kỳ biết danh nhân xứ Nam đặng mà sùng bái, vì các ngài đã làm cho vẻ vang đất tổ quê cha, và nhơn đó mà thương mến nước nhà, mà cố gắng làm sao cho xứng đáng với tiền nhân, xứng đáng với con dân đất Việt”.",86.000đ
http://nhanam.com.vn/sach/7143/tau-thuyen-xe-co-bo-be-hoc-tieng-viet---100-t,"Tàu thuyền, xe cộ (Bộ Bé học Tiếng Việt - 100 từ mới)",8935235212565,Hội nhà văn,Hội nhà văn,Ngày phát hành: 23-05-2017,Kích thước: 12 x 15,Số trang: 24,Sách chưa có bán tại Hồ Chí Minh,45.000đ
http://nhanam.com.vn/sach/7147/nuoi-day-con-kieu-ca-heo,Nuôi dạy con kiểu cá heo,8935235212503,Shimi Kang,Thế Giới,Ngày phát hành: 31-05-2017,Kích thước: 15 x 24 cm ,Số trang: 367,"Trong thời đại đầy biến động và đổi thay khôn lường này, ",110.000đ
http://nhanam.com.vn/sach/7306/ba-me-oi-con-bi-bat-nat,"Ba mẹ ơi, con bị bắt nạt ",8935235213999,Barbara Coloroso,Thế Giới,Ngày phát hành: 25-09-2017,Kích thước: 15 x 24 cm ,Số trang: 425,"Bạn sẽ làm gì khi con mình gặp phải “đại ca” hay “chị hai” chốn học đường? Hay khi đứa trẻ đơn độc trước vô số những trò bắt nạt giấu mình trên mạng, ai có thể làm gì? Được các chuyên gia giáo dục thế giới đánh giá cao, cuốn sách của Barbara Coloroso đã mang đến một bức tranh toàn cảnh: Tại sao hiện nay vấn nạn này lại phổ biến đến thế? Những hình thức của nó là gì, bắt nguồn từ những nguyên nhân nào? Đối tượng tham gia và những ai phải gánh chịu các tác hại của tệ bắt nạt? Những hệ quả nghiêm trọng như các vụ xả súng, tự sát, tổn thương tâm lý suốt đời còn khiến bạn thờ ơ được không? Những câu hỏi then chốt sẽ lần lượt được giải đáp một cách sinh động và sâu sắc. “Vòng tròn bắt nạt” đã được chỉ ra: gồm kẻ bắt nạt, người bị bắt nạt, và những kẻ bàng quan; sâu xa hơn là những khiếm khuyết từ môi trường sống đầy định kiến của trẻ.",120.000đ
http://nhanam.com.vn/sach/7141/thanh-pho-men-yeu-bo-be-hoc-tieng-viet---100,Thành phố mến yêu (Bộ Bé học Tiếng Việt - 100 từ mới),8935235212572,Hội nhà văn,Hội nhà văn,Ngày phát hành: 23-05-2017,Kích thước: 12 x 15,Số trang: 24,Sách chưa có bán tại Hồ Chí Minh,45.000đ
http://nhanam.com.vn/sach/4019/khu-pho-tay-o-ha-noi-nua-dau-the-ky-xx-qua-tu,Khu phố tây ở Hà Nội nửa đầu thế kỷ XX qua tư liệu địa chính,8935235211452,Phan Phương Thảo (chủ biên),Hà Nội,Ngày phát hành: 24-01-2017,Kích thước: 15x24cm,Số trang: 409,,118.000đ
http://nhanam.com.vn/sach/4002/cau-be-an-sach-phi-thuong,Cậu bé ăn sách phi thường,8935235211377,Oliver Jeffers,Hội nhà văn,Ngày phát hành: 25-01-2017,Kích thước: 19 x 25 cm,Số trang: 32,,55.000đ
http://nhanam.com.vn/sach/4025/atlas-muon-loai,Atlas muôn loài ,8935235211322,Virginie Aladjidi - Emmanuelle Tchoukriel,Thế Giới,Ngày phát hành: 21-02-2017,Kích thước: 26 x 33 ,Số trang: 105,"Động vật luôn cuốn hút trẻ em ở mọi lứa tuổi. Cuốn atlas đầu đời này của các em sẽ giới thiệu gần 250 trên tổng số 1,2 triệu loài động vật đã được các nhà khoa học thống kê trên Trái Đất. Đó là các loài thú, chim, côn trùng, thân mềm, bò sát có vảy, cá...",145.000đ
http://nhanam.com.vn/sach/4040/cuc-phan-cho,Cục phân chó ,8935235210851,Kwon Jeong Saeng - Jeong Seung Gak,Hội nhà văn,Ngày phát hành: 28-02-2017,"Kích thước: 23 x 23,5",Số trang: 36,"Cục phân chó, vừa “chào đời” đã bị nghe tiếng chê bai “Eo ôi, bẩn khiếp…”",49.000đ
http://nhanam.com.vn/sach/4041/song-ngu-viet-anh---gia-dinh-am-ap,Song ngữ Việt-Anh - Gia đình ấm áp,8935235211575,Felicity Brooks - Rosalinde Bonnet,Thế Giới,Ngày phát hành: 07-03-2017,Kích thước: 15 x 17,Số trang: 12,Những từ vựng đầu tiên cho bé 1+,46.000đ
http://nhanam.com.vn/sach/4043/song-ngu-viet-anh---vui-choi-ngoai-troi,Song ngữ Việt-Anh - Vui chơi ngoài trời,8935235211599,Jennifer Moore - Mallinos & Gustavo Mazali,Thế Giới,Ngày phát hành: 07-03-2017,Kích thước: 15 x 17,Số trang: 12,Những từ vựng đầu tiên cho bé 1+,46.000đ
http://nhanam.com.vn/sach/3999/lac-mat-va-tim-thay,Lạc mất và tìm thấy ,8935235211360,Oliver Jeffers,Hội nhà văn,Ngày phát hành: 08-03-2017,Kích thước: 25 x 25,Số trang: 32,,55.000đ
http://nhanam.com.vn/sach/5080/sep-nu,Sếp nữ ,8935235211988,Sophia Amoruso,Thế Giới,Ngày phát hành: 05-04-2017,"Kích thước: 14 x 20,5 ",Số trang: 228,"Được ca ngợi như một “hiện tượng” cá biệt và truyền cảm hứng mạnh mẽ trong làng thời trang Mỹ, Sophia Amoruso khởi nghiệp từ một gian hàng bán quần áo cũ với cái tên nghịch ngợm Nasty Gal, không phải với một kế hoạch kinh doanh bài bản, để rồi, chỉ trong vòng 10 năm, cô trở thành CEO quyền lực mà mọi tạp chí hàng đầu của nước Mỹ phải nhắc đến với sự vì nể. Cô đã quyết định kể lại câu chuyện hi hữu của mình, mong chia sẻ với độc giả, nhất là những cô gái trẻ đang hăm hở vào đời, những bí quyết để trở thành một SẾP NỮ. Câu chuyện thành công “thần tốc” của một doanh nhân không có bằng đại học, từng mắc chứng bệnh tăng động và khó hòa nhập với xã hội, sống qua ngày bằng việc bới thùng rác và ăn cắp vặt trong các cửa hiệu được kể lại với sự thẳng thắn tuyệt đối, sự nghiêm túc mà láu lỉnh của một cô gái trưởng thành trong trường đời nhiều hơn nhờ trường lớp, giúp cho bạn đọc trẻ có cái nhìn thực tế hơn về cuộc sống và ý chí xả thân mạnh mẽ hơn để chạm tới ước mơ. ",69.000đ
http://nhanam.com.vn/sach/5078/the-gioi-khac-di-nho-co-ban---ly-khai-phuc-tu,Thế giới khác đi nhờ có bạn - Lý Khai phục tự truyện ,8935235211667,Phạm Hải Đào,Tri Thức,Ngày phát hành: 06-04-2017,Kích thước: 15 x 24 cm ,Số trang: 572," là câu chuyện của một người Mỹ gốc Hoa có tấm lòng ái quốc, Tiến sĩ Lý Khai Phục, một nhà khoa học máy tính xuất sắc. Cuốn sách xuyên suốt hành trình từ khi ông chào đời tới khi định cư ở Hoa Kỳ, rồi quay trở lại Trung Quốc đầy ngoạn mục.",158.000đ
http://nhanam.com.vn/sach/5084/thanh-tong-di-thao,Thánh tông di thảo ,8935235212114,Nguyễn Văn Tú - Đỗ Ngọc Toại,Hồng Đức,Ngày phát hành: 06-04-2017,"Kích thước: 14 x 20,5 ",Số trang: 210," “Cuối niên hiệu Nguyên Phong đời nhà Trần, ở Châu Mai có một nữ yêu tinh biến hiện nhiều hình quái gở. Khi nó hiện ra người đầu to bằng bánh xe, hoặc hai đầu sáu mình, ai trông thấy cũng chết khiếp. Khi nó biến thành gái đẹp, hoặc nhẹ như Phi Yến, hoặc béo tốt như Dương Phi, ai say mê tất phải thiệt mạng. Người địa phương bị khổ sở vì nó, đã dùng nhiều phép trừ yểm nhưng đều vô hiệu. Những đêm trăng sáng, nó thường ở trên không, ngâm rằng:",50.000đ
http://nhanam.com.vn/sach/5119/me-doang-day-con,Mẹ đoảng dạy con ,8935235212220,Nguyên Kan,Thêm vào giỏ hàng,Ngày phát hành: 08-04-2017,Kích thước: 15 x 17,Số trang: 220,"“Khi các con gái tôi lần lượt ra đời, cuộc đời tôi như sang một trang hoàn toàn mới. Tôi nhìn thấy một phiên bản hoàn toàn khác của bản thân mình. Tôi nhận ra, công việc làm mẹ hoàn toàn không hề đơn giản như mình nghĩ, nó không giống như một quy luật cuộc sống được khái quát hóa qua một câu tục ngữ “trời sinh voi sinh cỏ”. Ngược lại, làm mẹ là một công việc toàn thời gian với nhiều đòi hỏi khắt khe. Bạn có thể lựa chọn để bắt đầu công việc này sớm hay muộn, nhưng một khi đã xuất phát thì mãi mãi sẽ chẳng bao giờ có điểm dừng.”",67.000đ
http://nhanam.com.vn/sach/7169/lich-su-the-gioi-qua-100-loai-vu-khi,Lịch sử thế giới qua 100 loại vũ khí ,8935235212435,Chris McNab,Thế Giới,Ngày phát hành: 29-06-2017,"Kích thước: 20,5 x 25,8",Số trang: 385,"Chiến tranh là động lực của lịch sử, và các loại vũ khí là một nhân tố không thể thiếu để tiến hành chiến tranh. Việc nhìn nhận lịch sử thế giới qua lăng kính của các phát minh quân sự đòi hỏi người viết phải có bề dày kiến thức và khả năng liên kết giữa các sự kiện lịch sử với mỗi loại vũ khí riêng rẽ, và không ai có thể làm điều này tốt hơn Chris McNab. Ông đã biến các phát minh quân sự trong ",350.000đ
http://nhanam.com.vn/sach/7258/to-khong-so-bi-bat-nat,Tớ không sợ bị bắt nạt ,8935235213630,Emmanuelle Piquet,Thế Giới,Ngày phát hành: 25-08-2017,"Kích thước: 14 x 20,5 ",Số trang: 175,"Bạn từng bị đám bạn tẩy chay, chế giễu vì mấy cái mụn vặt trên mặt?",69.000đ
http://nhanam.com.vn/sach/7254/harvard-bon-ruoi-sang,Harvard bốn rưỡi sáng ,8935235213258,Xiu-Ying Wei,Thế Giới,Ngày phát hành: 25-08-2017,"Kích thước: 14 x 20,5 ",Số trang: 432,"sử dụng hình ảnh Harvard như một biểu tượng xuyên suốt, kể lại các câu chuyện có tính cách điệu về Harvard như một phương thức nhằm thu hút bạn đọc đến với cuốn sách, để từ đó chuyển tải những chỉ dẫn, khuyến khích, gợi ý cùng thông điệp vừa thực dụng vừa bay bổngtới các bạn trẻ đang ngồi trên ghế nhà trường và chuẩn bị bước vào đời. Có nhiềuthông điệp giá trị và hữu ích mà bạn sẽ học thu hoạch được từ cuốn sách như:",119.000đ
http://nhanam.com.vn/sach/7253/thay-doi-tu-duy-trong-ban-le,Thay đổi tư duy trong bán lẻ ,8935235212756,Toshifumi Suzuki,Tri Thức,Ngày phát hành: 25-08-2017,"Kích thước: 14 x 20,5 ",Số trang: 234,"Những triết lý đơn giản mà thấu suốt được Toshifumi Suzuki đưa ra trong cuốn sách này không chỉ đắc dụng với độc giả quan tâm đến lĩnh vực bán lẻ nói riêng mà còn là việc kinh doanh nói chung. “Từ bỏ tư duy thông thường”, “cấm sử dụng kinh nghiệm quá khứ”, “tiêu thụ chính là tâm lý”, và bài học căn bản “ứng biến với sự thay đổi”chính là những bản sắc của 7-Eleven.  ",75.000đ
http://nhanam.com.vn/sach/4014/cac-ky-luc-tu-nhien-bang-tranh,Các kỷ lục tự nhiên bằng tranh,8935235210714,Virginie Aladjidi - Emmanuelle.,Hội nhà văn,Ngày phát hành: 20-01-2017,"Kích thước: 20,5 x 28,5",Số trang: 65,"Cuốn cẩm nang này ra đời với mong muốn giới thiệu về những kỷ lục ngoạn mục và hấp dẫn của hành tinh chúng ta, của hệ động thực vật trên Trái Đất. Qua đó bạn đọc sẽ có cơ hội khám phá những kỷ lục “đồ sộ đến chóng mặt” (về kích thước, trọng lượng, diện tích), những giới hạn cực độ (loài vật nguy hiểm nhất, hành trình di trú dài nhất, nhiệt độ thấp nhất) hay những điều đáng kinh ngạc nhất (loài chim mắn đẻ nhất, loài sâu phàm ăn nhất, động vật có vú ồn ào nhất),…",92.000đ
http://nhanam.com.vn/sach/4013/the-gioi-dong-vat-bang-tranh,Thế giới động vật bằng tranh ,8935235210691,Virginie Aladjidi - Emmanuelle.,Hội nhà văn,Ngày phát hành: 14-01-2017,"Kích thước: 20,5 x 28,5",Số trang: 55,"Cuốn cẩm nang bằng tranh này sẽ đưa bạn đọc bước vào vương quốc của 100 loài động vật trên khắp thế giới. Các loài động vật, lạ hay quen, có xương sống hay không xương sống, sống dưới biển hay trên cạn, được sắp xếp theo từng vùng địa lý (vùng rừng nhiệt đới, vùng sa mạc, vùng biển, vùng núi ôn đới,…) để độc giả dễ hình dung ra môi trường sống của chúng. Bằng tài vẽ tranh minh họa của mình, Emmanuelle Tchoukriel đã mang lại sự sống cho từng con vật trong các bức vẽ, cùng những thông tin khoa học dễ hiểu, kích thích sự ham hiểu biết và trân trọng của người đọc đối với thế giới động vật vô cùng đáng yêu này.",95.000đ
http://nhanam.com.vn/sach/4011/the-gioi-rau-cu-qua-bang-tranh,Thế giới rau củ quả bằng tranh ,8935235210707,Virginie Aladjidi - Emmanuelle.,Thế Giới,Ngày phát hành: 14-01-2017,"Kích thước: 20,5 x 28,5",Số trang: 78,"Một cuốn cẩm nang được minh họa với những sắc màu phong phú và vui mắt, giới thiệu với bạn đọc các loài rau củ quả đến từ khắp nơi trên thế giới, dù lạ lẫm hay quen thuộc, dù mọc ngầm trong đất hay leo trên giàn cao, dù đơm hoa vào mùa hè hay kết trái vào mùa đông… Trên tinh thần của các nhà vạn vật học cách đây nhiều thế kỷ, Emmanuelle Tchoukriel đã tái tạo một cách chính xác sự đa dạng về hình dáng, màu sắc và cấu tạo của hơn 80 loài rau củ quả, kèm theo đó là những thông tin khoa học đơn giản và dễ hiểu ",95.000đ
http://nhanam.com.vn/sach/1894/nhung-bai-toan-do-matxcova,Những bài toán đố Mátxcơva,8935235210240,Boris A.Kordemsky,Thế Giới,Ngày phát hành: 07-10-2016,Kích thước: 15 x 24 cm ,Số trang: 384, ,108.000đ
http://nhanam.com.vn/sach/1890/trai-hay-gai-chung-minh-chang-khac-nhau-bo-sa,Trai hay gái chúng mình chẳng khác nhau (Bộ sách an toàn cho con yêu),8935235210325,Jayneen Sanders - Amanda Gulliver,Hội nhà văn,Ngày phát hành: 06-10-2016,Kích thước: 19 x 25 cm,Số trang: 30, ,38.000đ
http://nhanam.com.vn/sach/1905/truoc-sau---thang-ngay-va-doi-thay,Trước sau - tháng ngày và đổi thay,8935235209909,Anne-Margot Ramstein & Matthias Aregui,Hội nhà văn,Ngày phát hành: 08-10-2016,Kích thước: 17 x 25 cm,Số trang: 176,Đừng thất vọng nếu bạn không tìm thấy dòng chữ nào trong cuốn sách này!,108.000đ
http://nhanam.com.vn/sach/2940/ha-noi-mot-thoi,Hà Nội một thời ,8935235210394,John Ramsden,Thế Giới,Ngày phát hành: 02-12-2016,Kích thước: 27 x 27 cm,Số trang: 163,- Chiết khấu 25% ,150.000đ
http://nhanam.com.vn/sach/2955/chuyen-cua-dat-set,Chuyện của đất sét ,8935235210639,Nhain.vn,Hội nhà văn,Ngày phát hành: 08-12-2016,"Kích thước: 15,5 x 21 cm ",Số trang: 135,"Trò chơi nặn đất sét hay nặn những bức tượng Tò he là một thú vui sáng tạo và quen thuộc với nhiều bạn nhỏ Việt Nam. Hiện nay, với sự du nhập của một loại đất sét bắt nguồn từ Nhật Bản, có khả năng tự khô trong không khí, khi khô thì cứng lại như nhựa, trò chơi nặn đất đã được nâng tầm với nhiều ứng dụng phong phú, làm say mê trẻ con mà cả các bạn thanh thiếu niên và người lớn. Bạn có thể tự làm cho mình các đồ trang trí trong nhà như móc chìa khóa, kẹp sách, đồ trang sức...",58.000đ
http://nhanam.com.vn/sach/2952/truyen-cuoi-dan-gian-viet-nam,Truyện cười dân gian Việt Nam ,8935235210530,Nhiều tác giả,Văn học,Ngày phát hành: 14-12-2016,"Kích thước: 14 x 20,5 ",Số trang: 190,"Cùng với tục ngữ, ca dao, dân ca, cổ tích, thần thoại..., truyện cười dân gian, cũng còn gọi là ",79.000đ
http://nhanam.com.vn/sach/3975/canh-chim-trong-gio,Cánh chim trong gió,8935235210721,Lê Hồng Lâm,Hội nhà văn,Ngày phát hành: 26-12-2016,"Kích thước: 14 x 20,5 ",Số trang: 292,"Điện ảnh là niềm đam mê của Lê Hồng Lâm. Tuy nhiên, trong cuốn sách này, điện ảnh là tấm gương mà qua đó Lê Hồng Lâm nhìn và nghĩ về thế giới. Câu chuyện điện ảnh mà anh dẫn chúng ta vào, đó không chỉ là câu chuyện về những bộ phim và các nhà làm phim cùng những thành công và thất bại của chúng, những vẻ đẹp và chiều sâu của chúng: đó còn là câu chuyện về xã hội và bản chất con người.",80.000đ
